SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,706 Parker Ave,Kalamazoo,MI,49008,101500,,,,,9148,,,,,,,,http://www.redfin.com/MI/Kalamazoo/706-Parker-Ave-49008/home/111941757,,,N,Y,42.2537638,-85.5921796
PAST SALE,,Single Family Residential,,Portage,MI,49024,56000,,,,,11761,,,,,,,,http://www.redfin.com/MI/Portage/Unknown-49024/home/169996544,,,N,Y,42.1685,-85.6143
PAST SALE,August-28-2019,Condo/Co-op,3871 Alianca Ter #95,Kalamazoo,MI,49006,409416,3,3.0,K06 - WMU/Kcollege/Arcadia,2480,,2019,217,165,265,Sold,,,http://www.redfin.com/MI/Kalamazoo/3871-Alianca-Ter-49009/unit-95/home/167027115,SW Michigan MLS,19024690,N,Y,42.287426,-85.637857
PAST SALE,,Single Family Residential,3422 W Michigan Ave,Kalamazoo,MI,49006,84000,,,,,13504,,,,,,,,http://www.redfin.com/MI/Kalamazoo/3422-W-Michigan-Ave-49006/home/96140456,,,N,Y,42.2787171,-85.6322568
PAST SALE,,Single Family Residential,1275 Redpine Way #1277,Kalamazoo,MI,49006,229500,,,,,12197,,,,,,,,http://www.redfin.com/MI/Kalamazoo/1275-Redpine-Way-49006/unit-1277/home/96836173,,,N,Y,42.2784564,-85.6373576
PAST SALE,November-21-2019,Condo/Co-op,3848 Wetherington Pointe #98,Kalamazoo,MI,49006,344752,2,2.0,K06 - WMU/Kcollege/Arcadia,1512,,2019,132,228,265,Sold,,,http://www.redfin.com/MI/Kalamazoo/3848-Wetherington-Pointe-49009/unit-98/home/170027313,SW Michigan MLS,19048022,N,Y,42.2866393,-85.6365952
PAST SALE,April-25-2019,Single Family Residential,57803 Scott St,Mattawan,MI,49071,105000,3,1.0,K86 - Antwerp Twp,1183,16552,1950,342,89,,Sold,,,http://www.redfin.com/MI/Mattawan/57803-Scott-St-49071/home/96209659,SW Michigan MLS,18058001,N,Y,42.2089527,-85.7883473
PAST SALE,April-17-2019,Single Family Residential,8194 Brandon Cir,Mattawan,MI,49071,403500,6,3.5,K25 - Texas Township,4016,29700,2001,350,100,93,Sold,,,http://www.redfin.com/MI/Mattawan/8194-Brandon-Cir-49071/home/96433856,SW Michigan MLS,18055325,N,Y,42.1985712,-85.7121281
PAST SALE,May-9-2019,Single Family Residential,7341 Hopkinton Dr,Kalamazoo,MI,49009,454090,5,3.5,K25 - Texas Township,3423,12000,2018,328,133,17,Sold,,,http://www.redfin.com/MI/Kalamazoo/7341-Hopkinton-DR-Unknown/home/160629830,SW Michigan MLS,18052974,N,Y,42.206633,-85.661529
PAST SALE,May-20-2019,Single Family Residential,5579 Framingham Ave,Kalamazoo,MI,49009,315900,4,3.5,K25 - Texas Township,2393,14620,2019,317,132,17,Sold,,,http://www.redfin.com/MI/Kalamazoo/5579-Framingham-Ave-Unknown/home/147302034,SW Michigan MLS,19011632,N,Y,42.209665,-85.659192
PAST SALE,May-24-2019,Single Family Residential,59255 Silvergass Dr,Mattawan,MI,49071,239900,4,2.5,K86 - Antwerp Twp,2075,10554,2018,313,116,20,Sold,,,http://www.redfin.com/MI/Mattawan/59255-Silvergrass-Dr-49071/home/145994892,SW Michigan MLS,19000329,N,Y,42.202759,-85.801614
PAST SALE,June-7-2019,Single Family Residential,59256 Silvergrass Dr,Mattawan,MI,49071,229990,4,2.5,K86 - Antwerp Twp,1870,10722,2018,299,123,20,Sold,,,http://www.redfin.com/MI/Mattawan/59256-Silvergrass-Dr-49071/home/146360418,SW Michigan MLS,18053798,N,Y,42.203283,-85.802343
PAST SALE,June-20-2019,Single Family Residential,58228 Blue Stem Cir,Mattawan,MI,49071,241245,4,2.5,K86 - Antwerp Twp,2075,9341,2019,286,116,20,Sold,,,http://www.redfin.com/MI/Mattawan/58228-Blue-Stem-Cir-49071/home/164680179,SW Michigan MLS,19018097,N,Y,42.206186,-85.805635
PAST SALE,July-15-2019,Single Family Residential,7384 Hopkinton Dr,Kalamazoo,MI,49009,289900,4,2.5,K25 - Texas Township,2393,16932,2019,261,121,17,Sold,,,http://www.redfin.com/MI/Kalamazoo/7384-Hopkinton-DR-Unknown/home/166666798,SW Michigan MLS,19015191,N,Y,42.20995,-85.659951
PAST SALE,May-6-2019,Single Family Residential,7881 Drake Rdg,Kalamazoo,MI,49009,398500,5,3.5,K25 - Texas Township,2782,20038,2014,331,143,,Sold,,,http://www.redfin.com/MI/Kalamazoo/7881-Drake-Rdg-49009/home/96309654,SW Michigan MLS,19006838,N,Y,42.2027872,-85.6931212
PAST SALE,June-21-2019,Single Family Residential,7300 Laso Ridge Dr,Kalamazoo,MI,49009,370000,5,3.5,K25 - Texas Township,4500,10890,2011,285,82,99,Sold,,,http://www.redfin.com/MI/Kalamazoo/7300-Laso-Ridge-Dr-49009/unit-23/home/96644845,SW Michigan MLS,19010341,N,Y,42.2110963,-85.6704967
PAST SALE,August-6-2019,Vacant Land,7300 W Q Ave #5,Kalamazoo,MI,49009,62000,,,K25 - Texas Township,,18295,,239,,,Sold,,,http://www.redfin.com/MI/Kalamazoo/7300-W-Q-Ave-49009/unit-5/home/144448162,SW Michigan MLS,19003289,N,Y,42.2048435,-85.692283
PAST SALE,August-9-2019,Single Family Residential,58533 Silvergrass Dr,Mattawan,MI,49071,183000,3,2.0,K86 - Antwerp Twp,2040,10019,2014,236,90,20,Sold,,,http://www.redfin.com/MI/Mattawan/58533-Silvergrass-Dr-49071/home/96644137,SW Michigan MLS,19018746,N,Y,42.206714,-85.801897
PAST SALE,,Single Family Residential,27211 60th Ave,Mattawan,MI,49071,50000,,,,,61825,,,,,,,,http://www.redfin.com/MI/Mattawan/27211-60th-Ave-49071/home/96144192,,,N,Y,42.2005284,-85.8158833
PAST SALE,June-21-2019,Single Family Residential,60905 Valley View Blvd,Mattawan,MI,49071,420000,4,3.5,K86 - Antwerp Twp,3980,108900,2001,285,106,,Sold,,,http://www.redfin.com/MI/Mattawan/60905-Valleyview-Blvd-49071/home/137185971,SW Michigan MLS,19021898,N,Y,42.1975232,-85.7711099
PAST SALE,,Single Family Residential,57660 Kingdon St,Mattawan,MI,49071,165900,,,,,11665,,,,,,,,http://www.redfin.com/MI/Mattawan/57660-Kingdon-St-49071/home/96165260,,,N,Y,42.2091666,-85.8015568
PAST SALE,August-16-2019,Single Family Residential,7300 Hopkinton Dr,Kalamazoo,MI,49009,372375,6,4.0,K25 - Texas Township,3049,13210,2019,229,122,17,Sold,,,http://www.redfin.com/MI/Kalamazoo/7300-Hopkinton-DR-49009/home/164965546,SW Michigan MLS,19000194,N,Y,42.211605,-85.662655
PAST SALE,,Single Family Residential,1044 N Eagle Lake Dr,Kalamazoo,MI,49009,100000,,,,,21780,,,,,,,,http://www.redfin.com/MI/Kalamazoo/1044-N-Eagle-Lake-Dr-49009/home/111959307,,,N,Y,42.2198361,-85.7132306
PAST SALE,July-25-2019,Single Family Residential,6720 Annandale Dr,Kalamazoo,MI,49009,254500,4,3.0,K25 - Texas Township,3176,18295,2006,251,80,,Sold,,,http://www.redfin.com/MI/Kalamazoo/6720-Annandale-Dr-49009/home/96119637,SW Michigan MLS,19023501,N,Y,42.2195287,-85.6589199
PAST SALE,June-28-2019,Single Family Residential,7056 Glade Trl,Kalamazoo,MI,49009,340000,3,3.25,K25 - Texas Township,2900,49658,1987,278,117,8,Sold,,,http://www.redfin.com/MI/Kalamazoo/7056-Glade-Trl-49009/home/96608754,SW Michigan MLS,19017120,N,Y,42.2189909,-85.6880677
PAST SALE,September-5-2019,Single Family Residential,8324 Interlochen St,Kalamazoo,MI,49009,309000,4,2.5,K25 - Texas Township,3145,21780,2004,209,98,,Sold,,,http://www.redfin.com/MI/Kalamazoo/8324-Interlochen-St-49009/home/96633992,SW Michigan MLS,19031183,N,Y,42.196432,-85.696089
PAST SALE,October-18-2019,Single Family Residential,8319 Copper Harbor St,Kalamazoo,MI,49009,300000,4,2.5,K25 - Texas Township,2596,16500,2003,166,116,,Sold,,,http://www.redfin.com/MI/Kalamazoo/8319-Copper-Harbor-St-49009/home/96428339,SW Michigan MLS,19042892,N,Y,42.1964219,-85.6937629
PAST SALE,October-24-2019,Condo/Co-op,23595 Laurel Glen Ave,Mattawan,MI,49071,289281,3,3.0,K86 - Antwerp Twp,2340,,2019,160,124,125,Sold,,,http://www.redfin.com/MI/Mattawan/23595-Laurel-Glen-AVE-Unknown/home/167101521,SW Michigan MLS,19027335,N,Y,42.212339,-85.780172
PAST SALE,September-16-2019,Single Family Residential,928 E Eagle Lake Dr,Kalamazoo,MI,49009,450000,3,2.0,K25 - Texas Township,1820,7710,1958,198,247,3,Sold,,,http://www.redfin.com/MI/Kalamazoo/928-E-Eagle-Lake-Dr-49009/home/96341093,SW Michigan MLS,19026962,N,Y,42.2187329,-85.7115066
PAST SALE,September-20-2019,Single Family Residential,7974 W Q Ave,Kalamazoo,MI,49009,148700,3,2.0,K25 - Texas Township,1140,11250,1954,194,130,,Sold,,,http://www.redfin.com/MI/Kalamazoo/7974-W-Q-Ave-49009/home/96222295,SW Michigan MLS,19038454,N,Y,42.2012755,-85.705693
PAST SALE,October-11-2019,Single Family Residential,26595 60th Ave,Mattawan,MI,49071,101250,4,2.0,K86 - Antwerp Twp,2000,69696,1971,173,51,,Sold,,,http://www.redfin.com/MI/Mattawan/26595-60th-Ave-49071/home/137275210,SW Michigan MLS,19040112,N,Y,42.2001188,-85.809921
PAST SALE,November-19-2019,Single Family Residential,7121 Standiford St,Kalamazoo,MI,49009,263750,5,3.5,K25 - Texas Township,2695,17424,1995,134,98,,Sold,,,http://www.redfin.com/MI/Kalamazoo/7121-Standiford-St-49009/home/96485741,SW Michigan MLS,19034737,N,Y,42.2138149,-85.6487456
PAST SALE,November-18-2019,Single Family Residential,9970 Grape Rdg,Kalamazoo,MI,49009,425000,5,3.5,K25 - Texas Township,3300,40075,2019,135,129,40,Sold,,,http://www.redfin.com/MI/Kalamazoo/9970-Grape-Rdg-49009/home/96735854,SW Michigan MLS,19014299,N,Y,42.2219224,-85.74476
PAST SALE,November-19-2019,Vacant Land,7880 W Corners Cove St,Kalamazoo,MI,49009,70000,,,K25 - Texas Township,,19602,,134,,,Sold,,,http://www.redfin.com/MI/Kalamazoo/7880-W-Corners-Cove-ST-Unknown/home/168673181,SW Michigan MLS,19003303,N,Y,42.204729,-85.694776
PAST SALE,November-21-2019,Single Family Residential,57115 Hamilton St,Mattawan,MI,49071,139500,3,1.5,K86 - Antwerp Twp,1150,13068,1973,132,121,,Sold,,,http://www.redfin.com/MI/Mattawan/57115-Hamilton-St-49071/home/96432410,SW Michigan MLS,19044258,N,Y,42.2112999,-85.8009564
PAST SALE,October-21-2019,Single Family Residential,6907 S 12th St,Portage,MI,49024,348000,4,1.5,K19 - North Portage,2384,109336,1965,163,146,,Sold,,,http://www.redfin.com/MI/Portage/6907-S-12th-St-49024/home/111946736,SW Michigan MLS,19040831,N,Y,42.216914,-85.6467586
PAST SALE,,Single Family Residential,Framingham Ave,Texas Charter Township,MI,49009,344075,,,,,15280,,,,,,,,http://www.redfin.com/MI/Texas-Charter-Township/Framingham-Ave-49009/home/145724828,,,N,Y,42.209524,-85.660619
PAST SALE,,Single Family Residential,7071 Annandale Dr,Kalamazoo,MI,49009,299900,,,,,13677,,,,,,,,http://www.redfin.com/MI/Kalamazoo/7071-Annandale-Dr-49009/home/111636478,,,N,Y,42.2154033,-85.658433
PAST SALE,November-14-2019,Single Family Residential,24566 60th Ave,Mattawan,MI,49071,185000,4,2.0,K86 - Antwerp Twp,1872,14810,2009,139,99,,Sold,,,http://www.redfin.com/MI/Mattawan/24566-60th-Ave-49071/home/137111326,SW Michigan MLS,19047129,N,Y,42.2009686,-85.7899886
PAST SALE,December-12-2019,Single Family Residential,5363 Four Seasons Dr,Kalamazoo,MI,49009,354000,5,3.5,K25 - Texas Township,3950,20909,1994,111,90,,Sold,,,http://www.redfin.com/MI/Kalamazoo/5363-Four-Seasons-Dr-49009/home/96443380,SW Michigan MLS,19052345,N,Y,42.2024362,-85.6551675
PAST SALE,,Condo/Co-op,4128 W Centre Ave #308,Portage,MI,49024,178000,,,,,,,,,,,,,http://www.redfin.com/MI/Portage/4128-W-Centre-Ave-49024/unit-308/home/96369937,,,N,Y,42.1976165,-85.6378608
PAST SALE,January-16-2020,Vacant Land,7805 Corners Cove St,Kalamazoo,MI,49009,70000,,,K25 - Texas Township,,18295,,76,,,Sold,,,http://www.redfin.com/MI/Kalamazoo/7805-Corners-Cove-ST-Unknown/home/168673169,SW Michigan MLS,19003300,N,Y,42.204729,-85.694776
PAST SALE,,Condo/Co-op,Silvergrass Dr #80,Mattawan,MI,49071,300000,,,,,,,,,,,,,http://www.redfin.com/MI/Mattawan/Silvergrass-Dr-49071/unit-80/home/146268720,,,N,Y,42.202686,-85.803247
PAST SALE,January-3-2020,Single Family Residential,58693 Blue Stem Cir,Mattawan,MI,49071,211480,3,2.0,K25 - Texas Township,2060,7280,2019,89,103,,Sold,,,http://www.redfin.com/MI/Mattawan/58693-Blue-Stem-Cir-49071/unit-130/home/167973384,SW Michigan MLS,20000235,N,Y,42.205403,-85.803172
PAST SALE,February-28-2020,Single Family Residential,7440 Thrasher Ln,Kalamazoo,MI,49009,255000,5,4.0,K25 - Texas Township,2791,24829,1975,33,91,,Sold,,,http://www.redfin.com/MI/Kalamazoo/7440-Thrasher-Ln-49009/home/111994131,SW Michigan MLS,20003193,N,Y,42.2086806,-85.6508528
PAST SALE,March-11-2020,Single Family Residential,7280 Hopkinton Dr,Kalamazoo,MI,49009,319900,4,2.5,K25 - Texas Township,2735,14894,2020,21,117,26,Sold,,,http://www.redfin.com/MI/Texas-Charter-Township/Hopkinton-Dr-49009/home/169995719,SW Michigan MLS,19041627,N,Y,42.2116,-85.65999
PAST SALE,October-8-2019,Single Family Residential,5854 Gavin Ln,Kalamazoo,MI,49009,499990,5,3.5,K25 - Texas Township,3423,31124,2018,176,146,52,Sold,,,http://www.redfin.com/MI/Kalamazoo/5854-Gavin-Ln-49009/home/145724778,SW Michigan MLS,19031636,N,Y,42.210739,-85.664424
PAST SALE,March-19-2020,Single Family Residential,5251 Colony Woods Dr,Kalamazoo,MI,49009,327450,5,3.5,K25 - Texas Township,4228,34412,1973,13,77,,Sold,,,http://www.redfin.com/MI/Kalamazoo/5251-Colony-Woods-Dr-49009/home/96385617,SW Michigan MLS,20002390,N,Y,42.1994182,-85.6532209
PAST SALE,,Single Family Residential,7572 Farmington Ave,Kalamazoo,MI,49009,241000,,,,,16988,,,,,,,,http://www.redfin.com/MI/Kalamazoo/7572-Farmington-Ave-49009/home/111968662,,,N,Y,42.2075242,-85.657415
PAST SALE,March-13-2020,Single Family Residential,7694 Crooked Cove St,Kalamazoo,MI,49009,525000,4,4.5,K25 - Texas Township,4888,23087,2008,19,107,21,Sold,,,http://www.redfin.com/MI/Kalamazoo/7694-Crooked-Cove-St-49009/home/111954619,SW Michigan MLS,20002043,N,Y,42.2054824,-85.6952067
PAST SALE,March-25-2020,Condo/Co-op,56501 Terra Vista Blvd,Mattawan,MI,49071,275000,3,3.0,K86 - Antwerp Twp,2234,,2018,7,123,,Sold,,,http://www.redfin.com/MI/Mattawan/56501-Terra-Vista-Blvd-49071/home/147613521,SW Michigan MLS,20004108,N,Y,42.213789,-85.781224
PAST SALE,March-23-2020,Single Family Residential,7689 S 10th St,Kalamazoo,MI,49009,289000,3,2.5,K25 - Texas Township,2938,66211,1987,9,98,,Sold,,,http://www.redfin.com/MI/Kalamazoo/7689-S-10th-St-49009/home/111991462,SW Michigan MLS,19054114,N,Y,42.2056435,-85.666725
PAST SALE,March-26-2020,Single Family Residential,57737 Hamilton Dr,Mattawan,MI,49071,170000,3,2.0,K86 - Antwerp Twp,1371,20604,1969,6,124,,Sold,,,http://www.redfin.com/MI/Mattawan/57737-Hamilton-St-49071/home/137185488,SW Michigan MLS,20004695,N,Y,42.209228,-85.799688
PAST SALE,March-31-2020,Single Family Residential,5394 Burning Tree Rd,Kalamazoo,MI,49009,257000,4,2.5,K25 - Texas Township,2110,22651,1981,1,122,,Sold,,,http://www.redfin.com/MI/Kalamazoo/5394-Burning-Tree-Rd-49009/home/111954447,SW Michigan MLS,19058696,N,Y,42.2096091,-85.6560705
PAST SALE,October-31-2019,Vacant Land,2429 Mckinley St,Kalamazoo,MI,49004,35000,,,K23 - Alamo & Cooper Twp,,63162,,153,,,Sold,,,http://www.redfin.com/MI/Kalamazoo/2429-McKinley-St-49004/home/96387094,SW Michigan MLS,19039592,N,Y,42.351132,-85.5606084
PAST SALE,October-28-2019,Single Family Residential,8085 Lausen Ln,Richland,MI,49083,200600,3,2.5,K15 - Richland & Ross Twp,1517,7637,2019,156,132,20,Sold,,,http://www.redfin.com/MI/Richland/8085-Lausen-Ln-49083/home/167103758,SW Michigan MLS,19027544,N,Y,42.359284,-85.634761
PAST SALE,,Single Family Residential,7244 Owen Dr,Kalamazoo,MI,49009,132670,,,,,176418,,,,,,,,http://www.redfin.com/MI/Kalamazoo/7244-Owen-Dr-49009/home/96406539,,,N,Y,42.364079,-85.6825122
PAST SALE,March-4-2020,Single Family Residential,3528 St. Luke Ave,Kalamazoo,MI,49009,243000,4,2.5,K23 - Alamo & Cooper Twp,2234,25600,2019,28,109,8,Sold,,,http://www.redfin.com/MI/Kalamazoo/3528-St-Luke-Ave-49009/unit-11/home/96757932,SW Michigan MLS,19044119,N,Y,42.3609837,-85.6324267
PAST SALE,July-1-2019,Multi-Family (5+ Unit),1936-1938 N 33rd St,Galesburg,MI,49053,550000,13,7.0,K13 - Comstock & Charleston,,135036,1981,275,,,Sold,,,http://www.redfin.com/MI/Galesburg/1936-N-33rd-St-49053/home/162332060,SW Michigan MLS,19014860,N,Y,42.3073213,-85.4434607
PAST SALE,August-2-2019,Single Family Residential,212 Station Hill Street St,Galesburg,MI,49053,181640,3,2.5,K13 - Comstock & Charleston,1576,7935,2019,243,115,,Sold,,,http://www.redfin.com/MI/Galesburg/212-Station-Hill-St-49053/home/111949215,SW Michigan MLS,19036827,N,Y,42.2921246,-85.4541561
PAST SALE,May-10-2019,Single Family Residential,9171 E Main St,Galesburg,MI,49053,213000,3,2.0,K13 - Comstock & Charleston,1925,43560,1962,327,111,,Sold,,,http://www.redfin.com/MI/Galesburg/9171-E-Main-St-49053/home/96392012,SW Michigan MLS,19008679,N,Y,42.3035364,-85.4497058
PAST SALE,April-4-2019,Single Family Residential,410 Morhouse Dr,Galesburg,MI,49053,245000,4,3.5,K13 - Comstock & Charleston,2430,16268,1997,363,101,,Sold,,,http://www.redfin.com/MI/Galesburg/410-Morhouse-Dr-49053/home/96164127,SW Michigan MLS,19001617,N,Y,42.2938469,-85.4286509
PAST SALE,April-3-2019,Single Family Residential,9889 Blake Blvd,Galesburg,MI,49053,143000,4,1.0,K13 - Comstock & Charleston,1920,9583,1999,364,74,,Sold,,,http://www.redfin.com/MI/Galesburg/9889-Blake-Blvd-49053/home/96408879,SW Michigan MLS,19007406,N,Y,42.2872166,-85.4353208
PAST SALE,June-7-2019,Single Family Residential,815 Sarah,Galesburg,MI,49053,147000,4,2.0,K13 - Comstock & Charleston,1748,17160,1999,299,84,,Sold,,,http://www.redfin.com/MI/Galesburg/815-Sarah-49053/home/96518824,SW Michigan MLS,19014813,N,Y,42.2815896,-85.4358447
PAST SALE,August-2-2019,Single Family Residential,203 Station Hill Street St,Galesburg,MI,49053,193900,4,2.5,K13 - Comstock & Charleston,1830,12160,2019,243,106,,Sold,,,http://www.redfin.com/MI/Galesburg/203-Station-Hill-St-49053/home/111943639,SW Michigan MLS,19036831,N,Y,42.2909243,-85.4539258
PAST SALE,October-24-2019,Single Family Residential,8261 Buck Ave,Galesburg,MI,49053,241285,3,2.5,K13 - Comstock & Charleston,2075,21186,2019,160,116,,Sold,,,http://www.redfin.com/MI/Galesburg/8261-Buck-Ave-49053/home/96745666,SW Michigan MLS,19033541,N,Y,42.29914,-85.4671234
PAST SALE,,Single Family Residential,527 Courtney St,Galesburg,MI,49053,185500,,,,,10019,,,,,,,,http://www.redfin.com/MI/Galesburg/527-Courtney-St-49053/home/96260013,,,N,Y,42.2842014,-85.4334066
PAST SALE,December-17-2019,Single Family Residential,862 N 30th St,Galesburg,MI,49053,310000,5,2.5,K13 - Comstock & Charleston,3240,50922,1999,106,96,,Sold,,,http://www.redfin.com/MI/Galesburg/862-N-30th-St-49053/home/96197931,SW Michigan MLS,19037742,N,Y,42.2958303,-85.4724238
PAST SALE,May-10-2019,Single Family Residential,2015 Partridge Ln,Kalamazoo,MI,49009,265000,4,3.0,K22 - Oshtemo Twp,2541,9600,1996,327,104,,Sold,,,http://www.redfin.com/MI/Kalamazoo/2015-Partridge-Ln-49009/home/96124536,SW Michigan MLS,19013699,N,Y,42.2697573,-85.6717806
PAST SALE,February-20-2020,Single Family Residential,210 Station Hill St,Galesburg,MI,49053,177130,3,2.0,K13 - Comstock & Charleston,1458,8185,2019,41,121,19,Sold,,,http://www.redfin.com/MI/Galesburg/210-Station-Hill-St-49053/unit-98/home/111976553,SW Michigan MLS,19050885,N,Y,42.2919731,-85.453997
PAST SALE,March-20-2020,Single Family Residential,209 Station Hill St,Galesburg,MI,49053,243565,5,3.5,K13 - Comstock & Charleston,2366,7730,2019,12,103,19,Sold,,,http://www.redfin.com/MI/Galesburg/209-Station-Hill-St-49053/home/111945345,SW Michigan MLS,19050904,N,Y,42.2914908,-85.4543857
PAST SALE,March-20-2020,Single Family Residential,8560 36th St S,Scotts,MI,49088,152500,4,1.0,K16 - Pavillion & Climax Tw,1626,19602,1860,12,94,,Sold,,,http://www.redfin.com/MI/Scotts/8560-36th-St-S-49088/home/96578536,SW Michigan MLS,19057838,N,Y,42.1935532,-85.4132323
PAST SALE,May-31-2019,Vacant Land,2154 S 33rd St,Galesburg,MI,49053,37500,,,K13 - Comstock & Charleston,,130680,,306,,,Sold,,,http://www.redfin.com/MI/Galesburg/2154-S-33rd-St-49053/home/111973674,SW Michigan MLS,18011480,N,Y,42.2690496,-85.4444222
PAST SALE,May-31-2019,Single Family Residential,9674 Larivee,Galesburg,MI,49053,186750,3,1.5,K13 - Comstock & Charleston,1404,19602,1979,306,133,,Sold,,,http://www.redfin.com/MI/Galesburg/9674-Larivee-49053/home/111953233,SW Michigan MLS,19012574,N,Y,42.2678721,-85.439895
PAST SALE,August-9-2019,Single Family Residential,10119 Castle Creek Cir,Galesburg,MI,49053,187000,3,2.5,K13 - Comstock & Charleston,2174,6720,2011,236,86,,Sold,,,http://www.redfin.com/MI/Galesburg/10119-Castle-Creek-Cir-49053/unit-44/home/96247160,SW Michigan MLS,19027691,N,Y,42.2716119,-85.4234505
PAST SALE,,Single Family Residential,8651 E ML Ave,Kalamazoo,MI,49048,234900,,,,,109771,,,,,,,,http://www.redfin.com/MI/Kalamazoo/8651-E-ML-Ave-49048/home/96655881,,,N,Y,42.2679484,-85.4600992
PAST SALE,March-20-2020,Single Family Residential,10120 Castle Creek Cir,Galesburg,MI,49053,230000,4,2.5,K13 - Comstock & Charleston,1860,7405,2017,12,124,30,Sold,,,http://www.redfin.com/MI/Galesburg/10120-Castle-Creek-Cir-49053/home/96781726,SW Michigan MLS,19052228,N,Y,42.2716542,-85.422746
PAST SALE,February-27-2020,Single Family Residential,9597 Larivee Ave,Galesburg,MI,49053,158000,3,1.5,K13 - Comstock & Charleston,1900,18557,1976,34,83,,Sold,,,http://www.redfin.com/MI/Galesburg/9597-Larivee-49053/home/96530031,SW Michigan MLS,20000789,N,Y,42.2685368,-85.4413343
PAST SALE,July-8-2019,Vacant Land,3724 Lancaster Dr,Kalamazoo,MI,49006,80000,,,K06 - WMU/Kcollege/Arcadia,,154860,,268,,,Sold,,,http://www.redfin.com/MI/Kalamazoo/3724-Lancaster-Dr-49006/home/163827079,SW Michigan MLS,19016718,N,Y,42.2801159,-85.6351599
PAST SALE,September-4-2019,Condo/Co-op,3619 Kenbrooke Ct #87,Kalamazoo,MI,49006,50000,1,1.0,K06 - WMU/Kcollege/Arcadia,682,1,1966,210,73,146,Sold,,,http://www.redfin.com/MI/Kalamazoo/3619-Kenbrooke-Ct-49006/unit-87/home/168642083,SW Michigan MLS,19038722,N,Y,42.2762406,-85.6327097
PAST SALE,July-31-2019,Condo/Co-op,1537 Skylark Ct,Kalamazoo,MI,49009,250000,2,2.5,K22 - Oshtemo Twp,2408,,1999,245,104,260,Sold,,,http://www.redfin.com/MI/Kalamazoo/1537-Skylark-Ct-49009/home/96421989,SW Michigan MLS,19028420,N,Y,42.2759825,-85.6686141
PAST SALE,September-12-2019,Condo/Co-op,3736 Wetherington Pt,Kalamazoo,MI,49006,564260,3,3.5,K06 - WMU/Kcollege/Arcadia,3723,,2019,202,152,,Sold,,,http://www.redfin.com/MI/Kalamazoo/3736-Wetherington-PT-49006/home/153852748,SW Michigan MLS,19003165,N,Y,42.287218,-85.638339
PAST SALE,October-7-2019,Condo/Co-op,3475 Kenbrooke Ct,Kalamazoo,MI,49006,50000,2,1.5,K06 - WMU/Kcollege/Arcadia,880,252,1956,177,57,213,Sold,,,http://www.redfin.com/MI/Kalamazoo/3475-Kenbrooke-Ct-49006/home/111975583,SW Michigan MLS,19045537,N,Y,42.2777752,-85.6324315
PAST SALE,,Single Family Residential,1510 Knollwood Ave,Kalamazoo,MI,49006,159000,,,,,13068,,,,,,,,http://www.redfin.com/MI/Kalamazoo/1510-Knollwood-Ave-49006/home/111962447,,,N,Y,42.2764197,-85.6203996
PAST SALE,,Condo/Co-op,3619 Kenbrooke Ct,Kalamazoo,MI,49006,50000,,,,,,,,,,,,,http://www.redfin.com/MI/Kalamazoo/3619-Kenbrooke-Ct-49006/home/96341604,,,N,Y,42.2772071,-85.633621
PAST SALE,October-17-2019,Single Family Residential,6343 Gabriella Trl,Kalamazoo,MI,49009,331130,4,2.5,K22 - Oshtemo Twp,2685,6420,2019,167,123,13,Sold,,,http://www.redfin.com/MI/Oshtemo-Township/Gabriella-Trl-49009/home/145724572,SW Michigan MLS,19036635,N,Y,42.285937,-85.672845
PAST SALE,September-13-2019,Condo/Co-op,4000 Enclave Way,Kalamazoo,MI,49006,330980,3,2.5,K06 - WMU/Kcollege/Arcadia,1873,,2018,201,177,250,Sold,,,http://www.redfin.com/MI/Kalamazoo/4000-Enclave-Way-49006/home/145976597,SW Michigan MLS,19028412,N,Y,42.2876887,-85.6386245
PAST SALE,December-20-2019,Condo/Co-op,3730 Wetherington,Kalamazoo,MI,49006,436822,3,3.0,K06 - WMU/Kcollege/Arcadia,2468,,2019,103,177,265,Sold,,,http://www.redfin.com/MI/Kalamazoo/3730-Wetherington-Pointe-49006/home/168689597,SW Michigan MLS,19040297,N,Y,42.2866567,-85.6365734
PAST SALE,March-20-2020,Condo/Co-op,3587 Kenbrooke Ct,Kalamazoo,MI,49006,62500,2,1.5,K06 - WMU/Kcollege/Arcadia,894,,1966,12,70,,Sold,,,http://www.redfin.com/MI/Kalamazoo/3587-Kenbrooke-Ct-49006/home/96418562,SW Michigan MLS,20005686,N,Y,42.2766902,-85.6324238
