SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,4000 New Farm St,Kalamazoo,MI,49048,45000,,,K13 - Comstock & Charleston,,66211,,353,,,Active,,,http://www.redfin.com/MI/Kalamazoo/4000-New-Farm-St-49048/home/96771458,SW Michigan MLS,19000623,N,Y,42.2529838,-85.5105363
MLS Listing,,Vacant Land,3658 New Farm St,Kalamazoo,MI,49048,35000,,,K13 - Comstock & Charleston,,44431,,353,,,Active,,,http://www.redfin.com/MI/Kalamazoo/3658-New-Farm-St-49048/home/113022102,SW Michigan MLS,19000620,N,Y,42.2553956,-85.5071131
MLS Listing,,Vacant Land,3676 New Farm St,Kalamazoo,MI,49048,37500,,,K13 - Comstock & Charleston,,60113,,353,,,Active,,,http://www.redfin.com/MI/Kalamazoo/3676-New-Farm-St-49048/home/143128493,SW Michigan MLS,19000621,N,Y,42.2556624,-85.5083744
MLS Listing,,Vacant Land,3880 New Farm St,Kalamazoo,MI,49048,35000,,,K13 - Comstock & Charleston,,43560,,353,,,Active,,,http://www.redfin.com/MI/Kalamazoo/3880-New-Farm-St-49048/home/96768408,SW Michigan MLS,19000622,N,Y,42.2539065,-85.5105596
MLS Listing,,Vacant Land,12867 Us 131,Schoolcraft,MI,49087,60000,,,K21 - Schoolcraft & Prairie Ronde Twp,,74923,,655,,,Active,,,http://www.redfin.com/MI/Schoolcraft/12867-U-S-131-49087/home/96752313,SW Michigan MLS,18008438,N,Y,42.1305854,-85.6362035
MLS Listing,,Vacant Land,1041 E Osterhout Ave,Portage,MI,49002,24900,,,K20 - South Portage,,15681,,673,,,Active,,,http://www.redfin.com/MI/Portage/1041-E-Osterhout-Ave-49002/home/96737930,SW Michigan MLS,18005726,N,Y,42.1650255,-85.577898
MLS Listing,,Vacant Land,3364 S 26th St,Kalamazoo,MI,49048,150000,,,K13 - Comstock & Charleston,,653400,,976,,,Active,,,http://www.redfin.com/MI/Kalamazoo/3364-S-26th-St-49048/home/111978617,SW Michigan MLS,17017407,N,Y,42.2571005,-85.5130622
MLS Listing,,Vacant Land,2770 Zylman Ave,Portage,MI,49002,2100000,,,K20 - South Portage,,5662800,,1186,,,Active,,,http://www.redfin.com/MI/Portage/2770-Zylman-Ave-49002/home/112028875,SW Michigan MLS,16049273,N,Y,42.1935392,-85.5566077
For-Sale-by-Owner Listing,,Single Family Residential,8621 S Westnedge Ave,Portage,MI,49002,245000,3,3.0,Portage,2787,95396,1950,86,88,,Active,,,http://www.redfin.com/MI/Portage/8621-S-Westnedge-Ave-49002/home/96203698,Fizber.com,5033583,N,Y,42.1916719,-85.5888239
For-Sale-by-Owner Listing,,Single Family Residential,7803 Primrose Ln,Portage,MI,49024,299900,5,4.0,Portage,2915,11761,1998,199,103,,Active,,,http://www.redfin.com/MI/Portage/7803-Primrose-Ln-49024/home/96344263,Fizber.com,5019383,N,Y,42.2038333,-85.6081002
New Construction Plan,,Single Family Residential,Traditions 2300 V8.0b,Kalamazoo,MI,49009,299900,3,2.5,Applegate Trails,2340,,,,128,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Trails/Traditions-2300-V8-0b/home/169900229,NewHomeSource.com,Plan-101437239,N,Y,42.2133626,-85.6659497
New Construction Plan,,Single Family Residential,Traditions 2900 V8.2b,Portage,MI,49024,342975,4,2.5,Copperleaf,2948,,,,116,,Active,,,http://www.redfin.com/MI/Portage/Copperleaf/Traditions-2900-V8-2b/home/169900219,NewHomeSource.com,Plan-101437309,N,Y,42.230661,-85.635595
New Construction Plan,,Single Family Residential,Traditions 2900 V8.2b,Kalamazoo,MI,49009,367565,4,2.5,Applegate Pointe,2948,,,,125,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Pointe/Traditions-2900-V8-2b/home/169352736,NewHomeSource.com,Plan-101718849,N,Y,42.222817,-85.656625
New Construction Plan,,Single Family Residential,Traditions 2200 V8.0b,Kalamazoo,MI,49009,293900,3,2.5,Applegate Trails,2244,,,,131,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Trails/Traditions-2200-V8-0b/home/169900230,NewHomeSource.com,Plan-101437238,N,Y,42.2133626,-85.6659497
New Construction Plan,,Single Family Residential,Traditions 2800 V8.0b,Portage,MI,49024,304420,3,2.5,Copperleaf,2780,,,,110,,Active,,,http://www.redfin.com/MI/Portage/Copperleaf/Traditions-2800-V8-0b/home/169864575,NewHomeSource.com,Plan-101437308,N,Y,42.230661,-85.635595
New Construction Plan,,Single Family Residential,Traditions 2800 V8.0b,Kalamazoo,MI,49009,331480,3,2.5,Applegate Pointe,2780,,,,119,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Pointe/Traditions-2800-V8-0b/home/169352737,NewHomeSource.com,Plan-101718848,N,Y,42.222817,-85.656625
New Construction Plan,,Single Family Residential,Traditions 1600 V8.0b,Kalamazoo,MI,49009,288900,3,2.0,Applegate Trails,1658,,,,174,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Trails/Traditions-1600-V8-0b/home/169900231,NewHomeSource.com,Plan-101437237,N,Y,42.2133626,-85.6659497
New Construction Plan,,Single Family Residential,Traditions 2600 V8.1b,Portage,MI,49024,307535,4,2.5,Copperleaf,2637,,,,117,,Active,,,http://www.redfin.com/MI/Portage/Copperleaf/Traditions-2600-V8-1b/home/169900220,NewHomeSource.com,Plan-101437307,N,Y,42.230661,-85.635595
New Construction Plan,,Single Family Residential,Traditions 2600 V8.1b,Kalamazoo,MI,49009,332440,4,2.5,Applegate Pointe,2637,,,,126,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Pointe/Traditions-2600-V8-1b/home/169352738,NewHomeSource.com,Plan-101718847,N,Y,42.222817,-85.656625
New Construction Plan,,Single Family Residential,Traditions 3400 V8.0b,Kalamazoo,MI,49009,352900,4,2.5,Applegate Trails,3420,,,,103,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Trails/Traditions-3400-V8-0b/home/169900232,NewHomeSource.com,Plan-101437236,N,Y,42.2133626,-85.6659497
New Construction Plan,,Single Family Residential,Traditions 2330 V8.0b,Kalamazoo,MI,49009,318380,3,2.5,Applegate Pointe,2330,,,,137,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Pointe/Traditions-2330-V8-0b/home/169352739,NewHomeSource.com,Plan-101718846,N,Y,42.222817,-85.656625
New Construction Plan,,Single Family Residential,Traditions 3390 V8.2b,Kalamazoo,MI,49009,358900,4,2.5,Applegate Trails,3423,,,,105,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Trails/Traditions-3390-V8-2b/home/169900233,NewHomeSource.com,Plan-101437235,N,Y,42.2133626,-85.6659497
New Construction Plan,,Single Family Residential,Traditions 2350 V8.0b,Kalamazoo,MI,49009,337185,3,2.0,Applegate Pointe,2300,,,,147,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Pointe/Traditions-2350-V8-0b/home/169352740,NewHomeSource.com,Plan-101718845,N,Y,42.222817,-85.656625
New Construction Plan,,Single Family Residential,Traditions 3100 V8.0c,Kalamazoo,MI,49009,328900,4,2.5,Applegate Trails,3070,,,,107,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Trails/Traditions-3100-V8-0c/home/169900234,NewHomeSource.com,Plan-101437234,N,Y,42.2133626,-85.6659497
New Construction Plan,,Single Family Residential,Traditions 2300 V8.0b,Kalamazoo,MI,49009,308350,3,2.5,Applegate Pointe,2340,,,,132,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Pointe/Traditions-2300-V8-0b/home/169352741,NewHomeSource.com,Plan-101718844,N,Y,42.222817,-85.656625
New Construction Plan,,Single Family Residential,Traditions 2900 V8.2b,Kalamazoo,MI,49009,359900,4,2.5,Applegate Trails,2948,,,,122,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Trails/Traditions-2900-V8-2b/home/169900235,NewHomeSource.com,Plan-101437233,N,Y,42.2133626,-85.6659497
New Construction Plan,,Single Family Residential,Traditions 2200 V8.0b,Kalamazoo,MI,49009,301210,3,2.5,Applegate Pointe,2244,,,,134,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Pointe/Traditions-2200-V8-0b/home/169352742,NewHomeSource.com,Plan-101718843,N,Y,42.222817,-85.656625
New Construction Plan,,Single Family Residential,Traditions 2800 V8.0b,Kalamazoo,MI,49009,322900,3,2.5,Applegate Trails,2780,,,,116,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Trails/Traditions-2800-V8-0b/home/169900236,NewHomeSource.com,Plan-101437232,N,Y,42.2133626,-85.6659497
New Construction Plan,,Single Family Residential,Traditions 1600 V8.0b,Kalamazoo,MI,49009,295990,3,2.0,Applegate Pointe,1658,,,,179,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Pointe/Traditions-1600-V8-0b/home/169352743,NewHomeSource.com,Plan-101718842,N,Y,42.222817,-85.656625
New Construction Plan,,Single Family Residential,Traditions 2600 V8.1b,Kalamazoo,MI,49009,324900,4,2.5,Applegate Trails,2637,,,,123,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Trails/Traditions-2600-V8-1b/home/169900237,NewHomeSource.com,Plan-101437231,N,Y,42.2133626,-85.6659497
New Construction Plan,,Single Family Residential,Elements 2700,Kalamazoo,MI,49009,312490,4,2.5,Applegate Pointe,2735,,,,114,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Pointe/Elements-2700/home/169352744,NewHomeSource.com,Plan-101718841,N,Y,42.222817,-85.656625
New Construction Plan,,Single Family Residential,Traditions 2350 V8.0b,Kalamazoo,MI,49009,328900,3,2.0,Applegate Trails,2300,,,,143,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Trails/Traditions-2350-V8-0b/home/169937930,NewHomeSource.com,Plan-101437230,N,Y,42.2133626,-85.6659497
New Construction Plan,,Single Family Residential,Elements 2390,Kalamazoo,MI,49009,291355,3,2.5,Applegate Pointe,2393,,,,122,,Active,,,http://www.redfin.com/MI/Kalamazoo/Applegate-Pointe/Elements-2390/home/169352745,NewHomeSource.com,Plan-101718840,N,Y,42.222817,-85.656625
New Construction Plan,,Single Family Residential,Elements 1600,Portage,MI,49024,236900,3,2.0,Pennridge Trail,1687,,,,140,,Active,,,http://www.redfin.com/MI/Portage/Pennridge-Trail/Elements-1600/home/170029551,NewHomeSource.com,Plan-101739649,N,Y,42.1649283,-85.611224
New Construction Plan,,Single Family Residential,Elements 1400,Portage,MI,49024,228900,3,2.0,Pennridge Trail,1412,,,,162,,Active,,,http://www.redfin.com/MI/Portage/Pennridge-Trail/Elements-1400/home/170029550,NewHomeSource.com,Plan-101739650,N,Y,42.1649283,-85.611224
New Construction Plan,,Single Family Residential,Elements 1680,Portage,MI,49024,229900,3,2.5,Pennridge Trail,1682,,,,137,,Active,,,http://www.redfin.com/MI/Portage/Pennridge-Trail/Elements-1680/home/170029549,NewHomeSource.com,Plan-101739651,N,Y,42.1649283,-85.611224
New Construction Plan,,Single Family Residential,Elements 2600,Portage,MI,49024,261900,4,2.5,Pennridge Trail,2626,,,,100,,Active,,,http://www.redfin.com/MI/Portage/Pennridge-Trail/Elements-2600/home/170029548,NewHomeSource.com,Plan-101739652,N,Y,42.1649283,-85.611224
New Construction Plan,,Single Family Residential,Elements 2390,Portage,MI,49024,253900,3,2.5,Pennridge Trail,2393,,,,106,,Active,,,http://www.redfin.com/MI/Portage/Pennridge-Trail/Elements-2390/home/170029547,NewHomeSource.com,Plan-101739653,N,Y,42.1649283,-85.611224
New Construction Plan,,Single Family Residential,Elements 2200,Portage,MI,49024,247900,3,2.5,Pennridge Trail,2246,,,,110,,Active,,,http://www.redfin.com/MI/Portage/Pennridge-Trail/Elements-2200/home/170029546,NewHomeSource.com,Plan-101739654,N,Y,42.1649283,-85.611224
New Construction Plan,,Single Family Residential,Elements 2100,Portage,MI,49024,242900,3,2.5,Pennridge Trail,2121,,,,115,,Active,,,http://www.redfin.com/MI/Portage/Pennridge-Trail/Elements-2100/home/170029545,NewHomeSource.com,Plan-101739655,N,Y,42.1649283,-85.611224
New Construction Plan,,Single Family Residential,Elements 2070,Portage,MI,49024,241900,3,2.5,Pennridge Trail,2075,,,,117,,Active,,,http://www.redfin.com/MI/Portage/Pennridge-Trail/Elements-2070/home/170029544,NewHomeSource.com,Plan-101739656,N,Y,42.1649283,-85.611224
New Construction Plan,,Single Family Residential,Elements 1870,Portage,MI,49024,233900,3,2.5,Pennridge Trail,1870,,,,125,,Active,,,http://www.redfin.com/MI/Portage/Pennridge-Trail/Elements-1870/home/170029543,NewHomeSource.com,Plan-101739657,N,Y,42.1649283,-85.611224
New Construction Plan,,Single Family Residential,Elements 1700,Portage,MI,49024,228900,3,2.5,Pennridge Trail,1702,,,,134,,Active,,,http://www.redfin.com/MI/Portage/Pennridge-Trail/Elements-1700/home/170029542,NewHomeSource.com,Plan-101739658,N,Y,42.1649283,-85.611224
New Construction Plan,,Single Family Residential,Elements 2700,Portage,MI,49024,274900,4,2.5,Pennridge Trail,2735,,,,101,,Active,,,http://www.redfin.com/MI/Portage/Pennridge-Trail/Elements-2700/home/170029541,NewHomeSource.com,Plan-101739659,N,Y,42.1649283,-85.611224
New Construction Plan,,Single Family Residential,Elements 1800,Portage,MI,49024,246900,3,2.5,Pennridge Trail,1805,,,,137,,Active,,,http://www.redfin.com/MI/Portage/Pennridge-Trail/Elements-1800/home/170029540,NewHomeSource.com,Plan-101739660,N,Y,42.1649283,-85.611224
New Construction Plan,,Single Family Residential,Integrity 1460,Portage,MI,49024,190900,3,2.0,Pennridge Trail,1459,,,,131,,Active,,,http://www.redfin.com/MI/Portage/Pennridge-Trail/Integrity-1460/home/170029539,NewHomeSource.com,Plan-101739661,N,Y,42.1649283,-85.611224
New Construction Plan,,Single Family Residential,Integrity 1560,Portage,MI,49024,210900,3,2.5,Pennridge Trail,1576,,,,134,,Active,,,http://www.redfin.com/MI/Portage/Pennridge-Trail/Integrity-1560/home/170029538,NewHomeSource.com,Plan-101739662,N,Y,42.1649283,-85.611224
New Construction Plan,,Single Family Residential,Integrity 1750,Portage,MI,49024,200900,3,2.0,Pennridge Trail,1736,,,,116,,Active,,,http://www.redfin.com/MI/Portage/Pennridge-Trail/Integrity-1750/home/170029537,NewHomeSource.com,Plan-101739663,N,Y,42.1649283,-85.611224
New Construction Plan,,Single Family Residential,Integrity 1830,Portage,MI,49024,220900,4,2.5,Pennridge Trail,1830,,,,121,,Active,,,http://www.redfin.com/MI/Portage/Pennridge-Trail/Integrity-1830/home/170029536,NewHomeSource.com,Plan-101739664,N,Y,42.1649283,-85.611224
New Construction Plan,,Single Family Residential,Integrity 2060,Portage,MI,49024,203900,3,2.0,Pennridge Trail,2060,,,,99,,Active,,,http://www.redfin.com/MI/Portage/Pennridge-Trail/Integrity-2060/home/170029535,NewHomeSource.com,Plan-101739665,N,Y,42.1649283,-85.611224
